frame_idx,time_s,cell_idx,density,acceleration,entropy,score
16,0.640,56,0.0,0.0,0.4168288612837437,0.1113495058964569
16,0.640,57,1.0,0.0,0.23339188211712805,0.14927044291166924
16,0.640,58,0.0,0.0,0.3191573407257302,0.08525804111449416
16,0.640,59,0.0,0.0,0.1862859110691844,0.049763454692512116
16,0.640,60,0.0,0.0,-0.0,0.0
16,0.640,61,0.0,0.0,0.4689686808263058,0.12527786758838552
16,0.640,62,0.0,0.0,0.24064269829578747,0.0642840456639731
16,0.640,63,1.0,0.0,0.3357141492582999,0.15934384970019863
16,0.640,64,0.0,0.0,0.45029394439760634,0.12028919509656699
16,0.640,65,0.0,0.0,0.3190983958848006,0.08524229489458884
16,0.640,66,0.0,0.0,0.5653996610344149,0.15103794083814714
16,0.640,67,0.0,0.0,0.6671053597196978,0.17820707509766545
16,0.640,68,0.0,0.0,0.6094663294762446,0.16280968270455443
16,0.640,69,1.0,0.0,0.38069379894861416,0.163771999321932
16,0.640,70,0.0,0.0,0.4088258122656956,0.10921161277869083
16,0.640,71,0.0,0.0,0.12746022505126003,0.0340490652139555
16,0.640,72,0.0,0.0,0.27087285070222195,0.07235957220804243
16,0.640,73,0.0,0.0,0.18399677441151555,0.04915194656666911
16,0.640,74,0.0,0.0,0.3595696374764029,0.09605357303008584
16,0.640,75,0.0,0.0,0.14701375386375062,0.039272493757500734
16,0.640,76,0.0,0.0,0.2701054200956257,0.07215456476544084
16,0.640,77,1.0,0.0,0.5232740399772933,0.17780871692032985
16,0.640,78,0.0,0.0,0.2517918041871429,0.06726236014144549
16,0.640,79,0.0,0.0,0.3139604681649859,0.08386977546018329
16,0.640,80,0.0,0.0,0.4521055835563878,0.12077314701048131
16,0.640,81,0.0,0.0,0.5520465113351796,0.14747084949856945
16,0.640,82,0.0,0.0,0.4153995294207394,0.11096768157599735
16,0.640,83,0.0,0.0,0.4241852533558878,0.11331465442261968
16,0.640,84,0.0,0.0,0.0,0.0
16,0.640,85,0.0,0.0,0.07787563185739181,0.020803293471543357
16,0.640,86,1.0,0.0,0.22577027873685382,0.1485201124765118
16,0.640,87,0.0,0.0,0.6453749843273204,0.17240213501881946
16,0.640,88,0.0,0.0,0.015202158647275412,0.004061026025693975
16,0.640,89,0.0,0.0,0.2955136309406966,0.07894198278298968
16,0.640,90,0.0,0.0,0.5432320718120852,0.1451162057183187
16,0.640,91,0.0,0.0,0.7425740274944959,0.1983673846345506
16,0.640,92,0.0,0.0,0.17069634718334112,0.0455989392352961
16,0.640,93,0.0,0.0,0.3232856726377002,0.08636086234707074
16,0.640,94,0.0,0.0,-0.0,0.0
16,0.640,95,0.0,0.0,0.2404028240285044,0.06421996689299504
16,0.640,96,0.0,0.0,0.3636825844386836,0.09715228440678329
16,0.640,97,0.0,0.0,0.18397585115220244,0.04914635723540476
16,0.640,98,0.0,0.0,0.06867299422748313,0.01834494845704847
16,0.640,99,0.0,0.0,0.29132701604245265,0.07782359213493695
17,0.680,0,0.0,1.0,0.41250454572623174,0.6092446393688192
17,0.680,1,1.0,0.0,0.6250635743134095,0.1779458673308945
17,0.680,2,1.0,0.0,0.2830914594074756,0.11998946339985869
17,0.680,3,0.0,0.0,0.2874459819422589,0.07612505840393534
17,0.680,4,0.0,0.0,0.7551941186488448,0.2
17,0.680,5,0.0,0.0,0.19542687505931358,0.05175540175258819
17,0.680,6,2.0,1.0,0.42234121183728235,0.6753284750305689
17,0.680,7,1.0,0.0,0.35148679713750824,0.1315808992149448
17,0.680,8,5.0,0.0,0.12597034383226483,0.33336105001920424
17,0.680,9,0.0,0.0,0.3183181502498395,0.08430101410730219
17,0.680,10,1.0,0.0,-0.0,0.07201197559983985
17,0.680,11,0.0,0.0,0.18355705535849676,0.048611886884635115
17,0.680,12,0.0,0.0,0.5123093786476036,0.13567620986355183
17,0.680,13,0.0,0.0,0.30416059051898,0.0805516311655522
17,0.680,14,3.0,0.0,0.6531755773547065,0.20216627992722397
17,0.680,15,2.0,0.0,0.3661297620761258,0.1711620034211279
17,0.680,16,2.0,0.0,0.21286617914509653,0.15980189138422735
17,0.680,17,0.0,0.0,0.11882200264055294,0.03146793644345199
17,0.680,18,0.0,0.0,0.3192119609506006,0.08453772429311779
17,0.680,19,2.0,-1.0,0.3679231365815517,0.17129493085839737
17,0.680,20,0.0,0.0,0.0,0.0
17,0.680,21,0.0,0.0,0.0,0.0
17,0.680,22,0.0,0.0,0.4039967463640885,0.10699149699070727
17,0.680,23,2.0,0.0,0.5845701642354509,0.1873531128448992
17,0.680,24,1.0,0.0,0.519688242890242,0.1600871735774352
17,0.680,25,0.0,0.0,0.2856973948035665,0.07566197557648406
17,0.680,26,0.0,0.0,0.409358296360396,0.10841141006044888
17,0.680,27,0.0,0.0,0.3283321737537855,0.08695305369729861
17,0.680,28,0.0,0.0,0.2897466151149598,0.07673434100184992
17,0.680,29,2.0,0.0,0.3713983387986396,0.1715525177279068
17,0.680,30,0.0,0.0,0.0,0.0
17,0.680,31,0.0,0.0,0.0,0.0
17,0.680,32,0.0,0.0,0.2914927566648349,0.07719677615772724
17,0.680,33,1.0,0.0,0.563154263490218,0.16745366381848856
17,0.680,34,0.0,0.0,0.4654938393018808,0.12327793021871487
17,0.680,35,0.0,0.0,0.2767609826132815,0.07329532256115774
17,0.680,36,0.0,0.0,0.33190915069497523,0.08790035369682443
17,0.680,37,0.0,0.0,0.004785901857247419,0.0012674626931179268
17,0.680,38,0.0,0.0,0.1204362711148237,0.03189544731367935
17,0.680,39,0.0,0.0,0.3289055970013006,0.08710491485017441
17,0.680,40,0.0,0.0,0.38157673020339317,0.10105394647037003
17,0.680,41,0.0,0.0,0.35063321813934045,0.09285909661655622
17,0.680,42,0.0,0.0,0.14649899564050445,0.038797705655497707
17,0.680,43,0.0,0.0,0.20550335213545634,0.054423981082673836
17,0.680,44,1.0,0.0,0.25232334755172514,0.11477497648358581
17,0.680,45,0.0,0.0,0.21119378555343632,0.05593099319451629
17,0.680,46,0.0,0.0,0.15851434784313478,0.04197976227006128
17,0.680,47,1.0,0.0,0.2877970624278045,0.12078695482532276
17,0.680,48,0.0,0.0,0.04838627907271034,0.012814262685011539
17,0.680,49,0.0,0.0,0.0,0.0
17,0.680,50,0.0,0.0,0.0,0.0
17,0.680,51,2.0,-1.0,0.39292057444848016,0.17314777606384685
17,0.680,52,0.0,0.0,0.0,0.0
17,0.680,53,0.0,0.0,0.21712182610302957,0.057500931413897394
17,0.680,54,0.0,0.0,0.2423663619181911,0.06418650673599545
17,0.680,55,0.0,0.0,0.3226989376000412,0.08546118928399439
17,0.680,56,0.0,0.0,0.3426458721026295,0.09074378723067235
17,0.680,57,1.0,0.0,0.15187946727609453,0.09775205021588024
17,0.680,58,0.0,0.0,0.19673573147008186,0.052102029560842325
17,0.680,59,0.0,0.0,0.07192606876748718,0.019048365709249348
17,0.680,60,0.0,0.0,0.0,0.0
17,0.680,61,0.0,0.0,0.0,0.0
17,0.680,62,0.0,0.0,0.0,0.0
17,0.680,63,1.0,0.0,0.3385226314528763,0.129383771465935
17,0.680,64,0.0,0.0,0.48730703807619685,0.12905477573052662
17,0.680,65,0.0,0.0,-0.0,0.0
17,0.680,66,0.0,0.0,0.0,0.0
17,0.680,67,0.0,0.0,0.6399152008063366,0.1694703878126701
17,0.680,68,0.0,0.0,0.4796661951600099,0.12703123165688962
17,0.680,69,1.0,0.0,0.37007340520099,0.13473090156215756
17,0.680,70,0.0,0.0,0.1576698837235945,0.04175612066621745
17,0.680,71,0.0,0.0,0.09206514254931303,0.02438184839522621
17,0.680,72,0.0,0.0,0.4368389337355607,0.11568917790756393
17,0.680,73,0.0,0.0,0.22292345065493702,0.05903739055960351
17,0.680,74,0.0,0.0,0.44935194404454604,0.11900303059788227
17,0.680,75,0.0,0.0,0.2615063796328881,0.06925540683520208
17,0.680,76,0.0,0.0,0.2289670385355467,0.06063792947572288
17,0.680,77,1.0,0.0,0.47756927570759566,0.15294897789189826
17,0.680,78,0.0,0.0,-0.0,0.0
17,0.680,79,0.0,0.0,0.3962150548288534,0.10493065161517451
17,0.680,80,1.0,1.0,0.3582946487897903,0.6327346734060678
17,0.680,81,0.0,0.0,0.46935820023617925,0.12430133885998246
17,0.680,82,0.0,0.0,0.33278789086460436,0.08813307271513493
17,0.680,83,0.0,0.0,0.0,0.0
17,0.680,84,0.0,0.0,-0.0,0.0
17,0.680,85,0.0,0.0,0.07753291481182745,0.02053324116203273
17,0.680,86,1.0,0.0,0.27057663273441473,0.1178684882730115
17,0.680,87,0.0,0.0,0.49201976042984547,0.13030285810756642
17,0.680,88,0.0,0.0,-0.0,0.0
17,0.680,89,0.0,0.0,-0.0,0.0
17,0.680,90,0.0,0.0,0.41245432702261303,0.10923133982043068
17,0.680,91,0.0,0.0,0.5290932908680063,0.14012113648730032
17,0.680,92,0.0,0.0,0.058521675285834254,0.015498445721621424
17,0.680,93,0.0,0.0,0.06687410810423822,0.017710441978516994
17,0.680,94,0.0,0.0,0.042773043032609016,0.011327694953222462
17,0.680,95,0.0,0.0,0.13895243687140316,0.036799131094932214
17,0.680,96,0.0,0.0,0.11242682395244845,0.02977428482986516
17,0.680,97,0.0,0.0,0.0,0.0
17,0.680,98,0.0,0.0,0.0,0.0
17,0.680,99,0.0,0.0,0.0,0.0
18,0.720,0,0.0,0.0,0.46781479638035656,0.11119547196767177
18,0.720,1,1.0,0.0,0.7907367271659198,0.2
18,0.720,2,1.0,0.0,0.4879595309095222,0.19977773424360928
18,0.720,3,0.0,0.0,0.4004075959791419,0.09265828372824718
18,0.720,4,0.0,0.0,0.7096501862171192,0.17770095087312598
18,0.720,5,0.0,0.0,0.47980512038128886,0.11449284808971837
18,0.720,6,1.0,-2.0,0.3534004825486332,0.19967895577207007
18,0.720,7,1.0,0.0,0.3331921449560009,0.1996641210305639
18,0.720,8,3.0,-3.0,0.6093850724976807,0.2993451445760683
18,0.720,9,0.0,0.0,0.6727586676921326,0.1675556693710689
18,0.720,10,1.0,0.0,0.23858486149400107,0.1995946707559767
18,0.720,11,0.0,0.0,0.7030633159940328,0.17588954122390082
18,0.720,12,0.0,0.0,0.5381930581218077,0.13054971124922585
18,0.720,13,0.0,0.0,0.23088613728180704,0.046039359165438665
18,0.720,14,3.0,0.0,0.5562421124222316,0.32845706562004173
18,0.720,15,2.0,0.0,0.4216373702681276,0.30096155839036676
18,0.720,16,2.0,0.0,0.24382839493910155,0.34959851998221214
18,0.720,17,0.0,0.0,0.27093480988373897,0.05705286778680727
18,0.720,18,0.0,0.0,0.7848518674712556,0.19838164541364595
18,0.720,19,2.0,0.0,0.571905174959053,0.25985806835720426
18,0.720,20,0.0,0.0,0.16011258984166524,0.026576415096245188
18,0.720,21,0.0,0.0,0.18520965808925408,0.03347818635501501
18,0.720,22,0.0,0.0,0.4737206564697147,0.1128196017274083
18,0.720,23,2.0,0.0,0.6359728415060932,0.24233332512440933
18,0.720,24,1.0,0.0,0.6481671363044919,0.1998953410681421
18,0.720,25,0.0,0.0,0.6305087485247541,0.1559368111475481
18,0.720,26,0.0,0.0,0.41318891745512737,0.09617318659824789
18,0.720,27,0.0,0.0,0.08600622288827182,0.006196935370364523
18,0.720,28,0.0,0.0,0.5575282201819179,0.13586694051575368
18,0.720,29,2.0,0.0,0.3932397532232357,0.30872929793757775
18,0.720,30,0.0,0.0,0.12191524200131328,0.016072026500533323
18,0.720,31,0.0,0.0,0.0901501711708219,0.007336533943081494
18,0.720,32,0.0,0.0,0.4901437396482876,0.11733600031006551
18,0.720,33,1.0,0.0,0.7370349070576079,0.19996057802300335
18,0.720,34,0.0,0.0,0.585311939726301,0.1435075491765508
18,0.720,35,0.0,0.0,0.34800010175648177,0.07824606100160057
18,0.720,36,0.0,0.0,0.27936755238563143,0.05937189801209104
18,0.720,37,0.0,0.0,0.17712293895173828,0.031254313623330005
18,0.720,38,0.0,0.0,0.4466165031378501,0.1053658758733088
18,0.720,39,0.0,0.0,0.3957720316133163,0.09138348921469652
18,0.720,40,0.0,0.0,0.3954390969889162,0.09129193116500461
18,0.720,41,0.0,0.0,0.64887260314163,0.16098692786813984
18,0.720,42,0.0,0.0,0.46305324229052114,0.10988602989100767
18,0.720,43,0.0,0.0,0.4222631763114099,0.09866863580175975
18,0.720,44,1.0,0.0,0.06347216545796855,0.19946612225126994
18,0.720,45,0.0,0.0,0.40125783419134897,0.09289210186183267
18,0.720,46,0.0,0.0,0.5299547693539197,0.12828415640119623
18,0.720,47,1.0,0.0,0.5694227579660042,0.1998375355959027
18,0.720,48,0.0,0.0,0.5247420998018872,0.12685065617954627
18,0.720,49,0.0,0.0,0.3319304806381725,0.07382686557687905
18,0.720,50,0.0,0.0,0.3332837303491923,0.07419901342575588
18,0.720,51,2.0,0.0,0.6759516406345948,0.23139772800900535
18,0.720,52,0.0,0.0,0.3169526753109962,0.06970792286585199
18,0.720,53,1.0,1.0,0.37675772926780776,0.6996961020967386
18,0.720,54,0.0,0.0,0.38911155261201374,0.0895518369241846
18,0.720,55,0.0,0.0,0.4131347214445113,0.09615828252799076
18,0.720,56,0.0,0.0,0.4655063369231309,0.11056063848924565
18,0.720,57,1.0,0.0,0.28923066251872837,0.19963184933947623
18,0.720,58,0.0,0.0,0.34389084727834207,0.07711600333221838
18,0.720,59,0.0,0.0,0.2935890449372548,0.06328285237462035
18,0.720,60,0.0,0.0,0.32947216542726954,0.07315082130349121
18,0.720,61,0.0,0.0,0.5972415408161578,0.14678822631056118
18,0.720,62,0.0,0.0,0.35468276452088593,0.08008381389546085
18,0.720,63,0.0,-1.0,0.42863945038229145,0.1004221308588837
18,0.720,64,0.0,0.0,0.45807890076811414,0.1085180706133756
18,0.720,65,0.0,0.0,0.4276865878604485,0.10016009072328154
18,0.720,66,0.0,0.0,0.36777029161153457,0.08368292425494629
18,0.720,67,0.0,0.0,0.6867127462829262,0.1713930840686923
18,0.720,68,0.0,0.0,0.4304866304198992,0.1009301110726507
18,0.720,69,1.0,0.0,0.3958501153599359,0.19971011762924418
18,0.720,70,0.0,0.0,0.6295681938347407,0.1556781557037012
18,0.720,71,0.0,0.0,0.5485783799610066,0.1334057068211287
18,0.720,72,0.0,0.0,0.6749225254784109,0.1681507369435068
18,0.720,73,0.0,0.0,0.6420212106743505,0.15910277378501245
18,0.720,74,0.0,0.0,0.16371242411425166,0.027566380636194605
18,0.720,75,0.0,0.0,0.31548147681525485,0.0693033387369935
18,0.720,76,0.0,0.0,0.24463850020383998,0.049821301431327736
18,0.720,77,1.0,0.0,0.5724816753698857,0.19983978111702821
18,0.720,78,0.0,0.0,0.28701668779544953,0.06147543386755866
18,0.720,79,0.0,0.0,0.3169134452440272,0.06969713447630725
18,0.720,80,0.0,-2.0,0.6056840680665259,0.14910994737188754
18,0.720,81,0.0,0.0,0.7225449873921015,0.18124706101073515
18,0.720,82,0.0,0.0,0.5648531314780831,0.13788131373887977
18,0.720,83,0.0,0.0,0.45576087233937124,0.1078806056382367
18,0.720,84,0.0,0.0,0.20113898068612945,0.03785879925315101
18,0.720,85,0.0,0.0,0.10640947129183893,0.011807891679207871
18,0.720,86,1.0,0.0,0.18170299207139856,0.19955291433611266
18,0.720,87,0.0,0.0,0.5663704620608261,0.13829858433410294
18,0.720,88,0.0,0.0,0.11709673581962207,0.014746922422761367
18,0.720,89,0.0,0.0,0.3218787111235366,0.07106259792412016
18,0.720,90,0.0,0.0,0.7316447347923258,0.18374951964253042
18,0.720,91,0.0,0.0,0.6019614927183938,0.14808622765718296
18,0.720,92,0.0,0.0,0.4987550615807647,0.11970414043014882
18,0.720,93,0.0,0.0,0.3189732064820513,0.0702635751765627
18,0.720,94,0.0,0.0,0.29705571873451536,0.0642361983727037
18,0.720,95,0.0,0.0,0.32407374371370384,0.07166623866388404
18,0.720,96,0.0,0.0,0.23233445993998553,0.04643765236833505
18,0.720,97,0.0,0.0,0.32342009480799633,0.07148648319658271
18,0.720,98,0.0,0.0,0.24426063985848614,0.04971738866965914
18,0.720,99,0.0,0.0,0.30708023685347063,0.06699297180750796
19,0.760,0,0.0,0.0,0.39466460984962254,0.09962633550085492
19,0.760,1,1.0,0.0,0.5757487586870642,0.17266896697301254
19,0.760,2,1.0,0.0,0.4212108269386933,0.15316373715035667
19,0.760,3,0.0,0.0,0.34651216225666104,0.08747107308471987
19,0.760,4,0.0,0.0,0.7922897251324392,0.2
19,0.760,5,0.0,0.0,0.4307800972309834,0.10874307303656479
19,0.760,6,1.0,1.0,0.24718933596438417,0.3811993615622194
19,0.760,7,1.0,0.0,0.3981102238741177,0.15024806093598772
19,0.760,8,3.0,2.0,-0.0,0.8
19,0.760,9,0.0,0.0,0.3041399976772287,0.07677494432390591
19,0.760,10,1.0,0.0,-0.0,0.09999999999999999
19,0.760,11,0.0,0.0,0.49031877021890596,0.12377259345044372
19,0.760,12,0.0,0.0,0.29255437197763057,0.07385035112722865
19,0.760,13,0.0,0.0,0.3296461386344515,0.08321353368033338
19,0.760,14,3.0,0.0,0.4335086366739769,0.2452840769074076
19,0.760,15,2.0,0.0,0.3630040137641333,0.19999999999999998
19,0.760,16,2.0,0.0,0.33133831739781455,0.19999999999999998
19,0.760,17,0.0,0.0,0.169963047447707,0.04290426647128257
19,0.760,18,0.0,0.0,0.5307749012788082,0.13398505229638913
19,0.760,19,2.0,0.0,0.36724633640053805,0.2
19,0.760,20,0.0,0.0,0.0,0.0
19,0.760,21,0.0,0.0,0.3060986113514965,0.07726936287109594
19,0.760,22,0.0,0.0,0.5241092418845079,0.1323024205058062
19,0.760,23,2.0,0.0,0.6309684946617004,0.2
19,0.760,24,1.0,0.0,0.4368927719819824,0.15514305665253342
19,0.760,25,0.0,0.0,0.4031661212465796,0.10177239675276271
19,0.760,26,0.0,0.0,0.07291325059591702,0.018405703944659596
19,0.760,27,0.0,0.0,0.15397049070403263,0.03886721885186506
19,0.760,28,0.0,0.0,0.5152255475190141,0.13005988369542187
19,0.760,29,2.0,0.0,0.31575469508659937,0.2
19,0.760,30,0.0,0.0,0.0,0.0
19,0.760,31,0.0,0.0,0.0,0.0
19,0.760,32,0.0,0.0,0.06116088179622747,0.015439019302188684
19,0.760,33,1.0,0.0,0.5897416697863557,0.17443510259933945
19,0.760,34,0.0,0.0,0.32229278718381354,0.08135730578354756
19,0.760,35,0.0,0.0,0.39299759688225927,0.09920552656834361
19,0.760,36,0.0,0.0,0.5408639567359502,0.1365318619134028
19,0.760,37,0.0,0.0,0.17637700576421333,0.04452336062662687
19,0.760,38,0.0,0.0,0.23306893602264322,0.058834269492434324
19,0.760,39,0.0,0.0,0.43499191063698683,0.10980627334635029
19,0.760,40,0.0,0.0,0.0,0.0
19,0.760,41,0.0,0.0,0.0877976162736581,0.022163007669696047
19,0.760,42,0.0,0.0,0.4607211831347414,0.11630118844661963
19,0.760,43,0.0,0.0,0.20357801130971664,0.051389789581251115
19,0.760,44,1.0,0.0,0.2746961252143482,0.13467117097453585
19,0.760,45,0.0,0.0,0.642237631071276,0.162121913410885
19,0.760,46,0.0,0.0,0.5073634116322621,0.1280752218634291
19,0.760,47,1.0,0.0,0.5382409511501224,0.16793486449166686
19,0.760,48,0.0,0.0,0.47810310423885233,0.12068895735305228
19,0.760,49,0.0,0.0,-0.0,0.0
19,0.760,50,0.0,0.0,0.0,0.0
19,0.760,51,2.0,0.0,0.45762742558759345,0.2
19,0.760,52,1.0,1.0,-0.0,0.35
19,0.760,53,1.0,-1.0,0.18784825297568283,0.1237095404644156
19,0.760,54,0.0,0.0,0.32639240097558875,0.08239218321833695
19,0.760,55,0.0,0.0,0.20548147538105652,0.051870286553749825
19,0.760,56,0.0,0.0,0.35527911157210385,0.08968413960252114
19,0.760,57,1.0,0.0,0.21104555634670716,0.12663742184860832
19,0.760,58,0.0,0.0,0.3706754543361369,0.09357068319273604
19,0.760,59,0.0,0.0,0.10820291469492636,0.027313976506975188
19,0.760,60,0.0,0.0,0.06530309029120164,0.016484649041809945
19,0.760,61,0.0,0.0,0.34112135712622643,0.08611025646437724
19,0.760,62,0.0,0.0,0.2064607315595879,0.052117483039446445
19,0.760,63,0.0,1.0,0.3529576569612857,0.3390981280622528
19,0.760,64,0.0,0.0,0.47508395766547284,0.1199268254011644
19,0.760,65,0.0,0.0,-0.0,0.0
19,0.760,66,0.0,0.0,-0.0,0.0
19,0.760,67,0.0,0.0,0.6015774942002141,0.1518579567845978
19,0.760,68,0.0,0.0,0.45233048252893804,0.11418309948505932
19,0.760,69,1.0,0.0,0.3781049073196669,0.14772306081042044
19,0.760,70,0.0,0.0,0.22156661939397612,0.05593070624686924
19,0.760,71,0.0,0.0,0.06483756747619483,0.016367135763462434
19,0.760,72,0.0,0.0,0.5126813739270448,0.12941765055487625
19,0.760,73,0.0,0.0,0.47897349461265826,0.12090867252698323
19,0.760,74,0.0,0.0,0.23328094662874624,0.05888778794644875
19,0.760,75,0.0,0.0,0.2678052826902517,0.06760286652600105
19,0.760,76,0.0,0.0,0.2727820493709327,0.06885916621607946
19,0.760,77,1.0,0.0,0.4570568268450139,0.1576880921645945
19,0.760,78,0.0,0.0,-0.0,0.0
19,0.760,79,0.0,0.0,0.27631452499959647,0.06975087931461126
19,0.760,80,0.0,1.0,0.4753223395778503,0.36998700084073294
19,0.760,81,0.0,0.0,0.11712456368108777,0.029566094312660492
19,0.760,82,0.0,0.0,-0.0,0.0
19,0.760,83,0.0,0.0,0.4794161566645791,0.12102041499640548
19,0.760,84,0.0,0.0,0.0,0.0
19,0.760,85,0.0,0.0,0.09709456243639497,0.024509862833363046
19,0.760,86,1.0,0.0,0.13125517711837953,0.1165665630835284
19,0.760,87,0.0,0.0,0.5826769376651856,0.14708683431879296
19,0.760,88,0.0,0.0,-0.0,0.0
19,0.760,89,0.0,0.0,0.330719553906914,0.0834844990200096
19,0.760,90,0.0,0.0,0.4213445114818067,0.10636122067880527
19,0.760,91,0.0,0.0,0.11471667626354286,0.02895826428756647
19,0.760,92,0.0,0.0,-0.0,0.0
19,0.760,93,0.0,0.0,0.49374450070239595,0.12463736056146923
19,0.760,94,0.0,0.0,-0.0,0.0
19,0.760,95,0.0,0.0,0.39272916862995366,0.09913776644378545
19,0.760,96,0.0,0.0,0.30324473908392097,0.07654895159298716
19,0.760,97,0.0,0.0,0.21822135090479775,0.055086250391122984
19,0.760,98,0.0,0.0,-0.0,0.0
19,0.760,99,0.0,0.0,0.05728183316084716,0.014459819771428168
20,0.800,0,0.0,0.0,0.6272425906957934,0.16690691706057392
20,0.800,1,1.0,0.0,0.4701773382641327,0.16255621920887148
20,0.800,2,1.0,0.0,0.41360406908897146,0.1550292511058368
20,0.800,3,0.0,0.0,0.3779188165855539,0.10056278943925726
20,0.800,4,0.0,0.0,0.7439350075158756,0.19795833452599512
20,0.800,5,0.0,0.0,0.5174355393440904,0.13768766970000437
20,0.800,6,1.0,0.0,0.3128697075120514,0.1416267319033237
20,0.800,7,1.0,0.0,0.4383856318763084,0.15832639188209469
20,0.800,8,3.0,0.0,-0.0,0.3
20,0.800,9,0.0,0.0,0.16430685242687304,0.04372144142838733
20,0.800,10,1.0,0.0,-0.0,0.09999999999999999
20,0.800,11,0.0,0.0,0.5002336722912245,0.13311031694993872
20,0.800,12,0.0,0.0,0.5439135984520119,0.1447333826043983
20,0.800,13,0.0,0.0,0.18218863685585432,0.04847971765971318
20,0.800,14,3.0,0.0,0.44238135891207797,0.24114198407734386
20,0.800,15,2.0,0.0,0.280183186745147,0.2
20,0.800,16,2.0,0.0,0.04389172964366388,0.19999999999999996
20,0.800,17,0.0,0.0,-0.0,0.0
20,0.800,18,0.0,0.0,0.34594523693085516,0.0920547389868213
20,0.800,19,2.0,0.0,0.24247194079711876,0.2
20,0.800,20,0.0,0.0,-0.0,0.0
20,0.800,21,0.0,0.0,0.20720992735217955,0.05513778986266426
20,0.800,22,0.0,0.0,0.19259949545665345,0.051250008355511426
20,0.800,23,2.0,0.0,0.626822902552111,0.2
20,0.800,24,1.0,0.0,0.6495593485624864,0.18642266160224766
20,0.800,25,0.0,0.0,0.4074070406453414,0.1084094960252225
20,0.800,26,0.0,0.0,0.32876700578792767,0.08748367566435232
20,0.800,27,0.0,0.0,-0.0,0.0
20,0.800,28,0.0,0.0,0.1435461461934546,0.03819709482817272
20,0.800,29,2.0,0.0,0.25257042435338883,0.19999999999999998
20,0.800,30,0.0,0.0,0.0,0.0
20,0.800,31,0.0,0.0,-0.0,0.0
20,0.800,32,0.0,0.0,0.5836733224085924,0.15531329705410246
20,0.800,33,1.0,0.0,0.7032875753146535,0.1935711021094428
20,0.800,34,0.0,0.0,0.3277767070165951,0.0872201608499188
20,0.800,35,0.0,0.0,0.36333350789465013,0.09668169312327672
20,0.800,36,0.0,0.0,-0.0,0.0
20,0.800,37,0.0,0.0,-0.0,0.0
20,0.800,38,0.0,0.0,0.03505916398529232,0.009329112949768145
20,0.800,39,0.0,0.0,0.0,0.0
20,0.800,40,0.0,0.0,-0.0,0.0
20,0.800,41,0.0,0.0,0.08638873432556982,0.02298772042735672
20,0.800,42,0.0,0.0,-0.0,0.0
20,0.800,43,0.0,0.0,0.4041084205702573,0.10753174550978689
20,0.800,44,1.0,0.0,0.1395901119545628,0.11857220442622654
20,0.800,45,0.0,0.0,0.7516076646100344,0.2
20,0.800,46,0.0,0.0,0.3946841598691123,0.10502398484025333
20,0.800,47,1.0,0.0,0.44375605513040095,0.15904091669430223
20,0.800,48,0.0,0.0,0.06198867753633329,0.01649495619991997
20,0.800,49,0.0,0.0,-0.0,0.0
20,0.800,50,0.0,0.0,-0.0,0.0
20,0.800,51,2.0,0.0,0.3359611323087378,0.19999999999999998
20,0.800,52,0.0,-2.0,0.0,0.0
20,0.800,53,1.0,0.0,0.272019895991908,0.13619174055829292
20,0.800,54,0.0,0.0,0.09932454759057407,0.026429892154468074
20,0.800,55,0.0,0.0,0.3319520219170388,0.08833119659291114
20,0.800,56,0.0,0.0,0.41643804317360966,0.11081261215974302
20,0.800,57,1.0,0.0,0.1700933954792217,0.12263060949058752
20,0.800,58,0.0,0.0,0.31490233696819436,0.08379433893388487
20,0.800,59,0.0,0.0,0.05165192277820865,0.013744384260638919
20,0.800,60,0.0,0.0,-0.0,0.0
20,0.800,61,0.0,0.0,0.21457939351018115,0.057098777357869
20,0.800,62,0.0,0.0,-0.0,0.0
20,0.800,63,0.0,0.0,0.3807299482131042,0.10131082109457808
20,0.800,64,0.0,0.0,0.3223193033095593,0.08576796605095616
20,0.800,65,0.0,0.0,0.0,0.0
20,0.800,66,0.0,0.0,0.08243147995401891,0.021934709778881203
20,0.800,67,0.0,0.0,0.5895253781772058,0.15687050729666957
20,0.800,68,0.0,0.0,0.39934670001875416,0.1062646694072637
20,0.800,69,1.0,0.0,0.27122440399133535,0.13608590182912222
20,0.800,70,0.0,0.0,0.2260901087254619,0.060161735802086835
20,0.800,71,0.0,0.0,0.29376363307689757,0.07816940856485664
20,0.800,72,0.0,0.0,0.3290319058950143,0.08755416459616067
20,0.800,73,0.0,0.0,0.02095819763735216,0.005576898327194721
20,0.800,74,0.0,0.0,0.32249186960524817,0.08581388529947218
20,0.800,75,0.0,0.0,0.20740691552712706,0.055190207682285546
20,0.800,76,0.0,0.0,0.2806949869077771,0.07469189049672968
20,0.800,77,1.0,0.0,0.46864121904698947,0.16235184140786274
20,0.800,78,0.0,0.0,0.24064269829578747,0.06403412568195217
20,0.800,79,0.0,0.0,0.3419675694182525,0.09099629647754581
20,0.800,80,1.0,1.0,0.47460627886588025,0.6631454815075796
20,0.800,81,0.0,0.0,0.3860700628502207,0.10273180570890801
20,0.800,82,0.0,0.0,0.3717582398910522,0.09892348292747548
20,0.800,83,0.0,0.0,0.3060986113514965,0.08145170033898293
20,0.800,84,0.0,0.0,0.3951975841813542,0.10516060513736228
